2.505475151285085911e+00 7.122473263795834827e-03
2.544589419966380550e+00 3.561236631897917414e-03
2.583703688647675190e+00 1.780618315948958794e-02
2.622817957328969829e+00 2.848989305518366544e-02
2.661932226010264024e+00 4.451545789872396464e-02
2.701046494691558664e+00 1.121789539047843981e-01
2.740160763372853303e+00 1.549137934875594036e-01
2.779275032054147943e+00 2.457253276009563059e-01
2.818389300735442582e+00 3.757104646652303370e-01
2.857503569416737221e+00 4.487158156191375924e-01
2.896617838098031861e+00 5.715784794196222540e-01
2.935732106779326056e+00 6.890992882722469792e-01
2.974846375460620695e+00 8.582580282873981670e-01
3.013960644141915335e+00 1.007829966827110679e+00
3.053074912823209974e+00 9.366052341891522026e-01
3.092189181504504614e+00 1.020294295038765009e+00
3.131303450185798809e+00 1.111105829152150282e+00
3.170417718867093448e+00 1.068370989569375151e+00
3.209531987548388088e+00 1.027416768302549244e+00
3.248646256229682727e+00 1.116447684099997062e+00
3.287760524910977367e+00 1.002488111879263899e+00
3.326874793592272006e+00 9.882431653516721148e-01
3.365989062273566645e+00 8.778448297628366204e-01
3.405103330954861285e+00 8.760642114468976116e-01
3.444217599636155480e+00 7.371759828028688899e-01
3.483331868317450120e+00 7.532015476464095638e-01
3.522446136998744759e+00 6.784155783765533076e-01
3.561560405680039398e+00 6.534869219532752904e-01
3.600674674361333594e+00 5.965071358429011594e-01
3.639788943042628233e+00 5.947265175269521587e-01
3.678903211723922873e+00 5.235017848889939041e-01
3.718017480405217512e+00 4.647413804626782108e-01
3.757131749086512151e+00 4.878894185700147212e-01
3.796246017767806791e+00 4.433739606712907011e-01
3.835360286449101430e+00 3.757104646652303370e-01
3.874474555130396070e+00 3.935166478247199007e-01
3.913588823811690709e+00 3.062663503432243584e-01
3.952703092492984904e+00 2.938020221315781888e-01
3.991817361174279544e+00 2.902407854996770231e-01
4.030931629855574627e+00 2.706539840242478956e-01
4.070045898536868378e+00 2.207966711776708779e-01
4.109160167218163018e+00 2.154548162298240144e-01
4.148274435899457657e+00 2.724346023401906791e-01
4.187388704580752297e+00 2.207966711776708779e-01
4.226502973262046936e+00 1.691587400151510767e-01
4.265617241943341575e+00 1.958680147543854499e-01
4.304731510624636215e+00 2.136741979138750691e-01
4.343845779305930854e+00 1.549137934875594036e-01
4.382960047987225494e+00 1.299851370642739756e-01
4.422074316668520133e+00 9.259215242934584755e-02
4.461188585349814772e+00 1.210820454845319416e-01
4.500302854031108524e+00 9.793400737719050453e-02
4.539417122712404051e+00 8.546967916555195388e-02
4.578531391393697803e+00 8.546967916554808198e-02
4.617645660074993330e+00 7.122473263795996157e-02
4.656759928756287081e+00 6.944411432200939260e-02
4.695874197437581721e+00 6.232164105821355604e-02
4.734988466118876360e+00 6.588287769011147432e-02
4.774102734800171000e+00 5.163793116251980120e-02
4.813217003481465639e+00 6.588287769011147432e-02
4.852331272162760278e+00 4.807669453062188986e-02
4.891445540844054918e+00 3.383174800303098695e-02
4.930559809525348669e+00 4.273483958277404099e-02
4.969674078206644197e+00 3.205112968708198617e-02
5.008788346887937948e+00 5.163793116251862853e-02
5.047902615569233475e+00 4.095422126682697617e-02
5.087016884250527227e+00 3.205112968708052901e-02
5.126131152931822754e+00 1.424494652759199231e-02
5.165245421613116505e+00 1.780618315948958794e-02
5.204359690294411145e+00 1.424494652759166965e-02
5.243473958975705784e+00 1.602556484354062880e-02
5.282588227657000424e+00 1.246432821164271051e-02
5.321702496338295063e+00 1.780618315948958794e-02
5.360816765019589702e+00 7.122473263795834827e-03
5.399931033700884342e+00 1.068370989569399424e-02
5.439045302382178093e+00 3.561236631897836315e-03
5.478159571063473621e+00 3.561236631897998078e-03
5.517273839744767372e+00 5.341854947846755124e-03
5.556388108426062900e+00 5.341854947846997118e-03
5.595502377107356651e+00 1.780618315948918158e-03
5.634616645788652178e+00 8.903091579744995196e-03
5.673730914469945930e+00 3.561236631897917414e-03
5.712845183151240569e+00 0.000000000000000000e+00
5.751959451832535208e+00 3.561236631897917414e-03
5.791073720513829848e+00 5.341854947846876554e-03
5.830187989195124487e+00 3.561236631897917414e-03
5.869302257876419127e+00 0.000000000000000000e+00
5.908416526557713766e+00 1.780618315948999039e-03
5.947530795239007517e+00 3.561236631897836315e-03
5.986645063920303045e+00 0.000000000000000000e+00
6.025759332601596796e+00 1.780618315948918158e-03
6.064873601282892324e+00 0.000000000000000000e+00
6.103987869964186075e+00 1.780618315948958707e-03
6.143102138645480714e+00 0.000000000000000000e+00
6.182216407326775354e+00 0.000000000000000000e+00
6.221330676008069993e+00 1.780618315948958707e-03
6.260444944689364632e+00 0.000000000000000000e+00
6.299559213370659272e+00 0.000000000000000000e+00
6.338673482051953911e+00 1.780618315948958707e-03
6.377787750733248551e+00 1.780618315948958707e-03
