1.000000000000000000e+00 0.000000000000000000e+00
1.090000000000000080e+00 0.000000000000000000e+00
1.179999999999999938e+00 0.000000000000000000e+00
1.270000000000000018e+00 0.000000000000000000e+00
1.359999999999999876e+00 0.000000000000000000e+00
1.449999999999999956e+00 0.000000000000000000e+00
1.540000000000000036e+00 0.000000000000000000e+00
1.629999999999999893e+00 0.000000000000000000e+00
1.719999999999999973e+00 0.000000000000000000e+00
1.810000000000000053e+00 0.000000000000000000e+00
1.899999999999999911e+00 0.000000000000000000e+00
1.989999999999999991e+00 0.000000000000000000e+00
2.080000000000000071e+00 0.000000000000000000e+00
2.169999999999999929e+00 0.000000000000000000e+00
2.259999999999999787e+00 0.000000000000000000e+00
2.349999999999999645e+00 2.421672409220724301e-06
2.439999999999999947e+00 2.332348426913402346e-05
2.530000000000000249e+00 5.848386727406599460e-05
2.620000000000000107e+00 1.585640846571821519e-04
2.709999999999999964e+00 3.695954643740577221e-04
2.799999999999999822e+00 5.853528166287836135e-04
2.889999999999999680e+00 8.250864144426251238e-04
2.979999999999999982e+00 1.086623913419297767e-03
3.069999999999999840e+00 1.238287084037359344e-03
3.160000000000000142e+00 1.386713995090165137e-03
3.250000000000000000e+00 1.458629176821554059e-03
3.339999999999999858e+00 1.606750641453177355e-03
3.429999999999999716e+00 1.567909330255662804e-03
3.520000000000000018e+00 1.539137930087679067e-03
3.609999999999999876e+00 1.682056089335328113e-03
3.699999999999999734e+00 1.982597021186745072e-03
3.790000000000000036e+00 2.094682737606300311e-03
3.879999999999999893e+00 2.302773287066985780e-03
3.969999999999999751e+00 2.376715921422333129e-03
4.060000000000000497e+00 2.493636639805090881e-03
4.150000000000000355e+00 2.506751888079623066e-03
4.240000000000000213e+00 2.548838768162480124e-03
4.330000000000000071e+00 2.477460359063638970e-03
4.419999999999999929e+00 2.546755624384784266e-03
4.509999999999999787e+00 2.464387273999784408e-03
4.599999999999999645e+00 2.366684652015713097e-03
4.689999999999999503e+00 2.339469797803264695e-03
4.779999999999999361e+00 2.383523469385103941e-03
4.869999999999999218e+00 2.316103404605198215e-03
4.959999999999999964e+00 2.433561063084551356e-03
5.049999999999999822e+00 2.402586753401531224e-03
5.139999999999999680e+00 2.341695971192483613e-03
5.229999999999999538e+00 2.453737574486206541e-03
5.320000000000000284e+00 2.529896585027546167e-03
5.410000000000000142e+00 2.415226552900444097e-03
5.500000000000000000e+00 2.417093246846936921e-03
5.589999999999999858e+00 2.467766495864937796e-03
5.679999999999999716e+00 2.530860843023805071e-03
5.769999999999999574e+00 2.531822829290056743e-03
5.859999999999999432e+00 2.591024175995225269e-03
5.950000000000000178e+00 2.712517300586977844e-03
6.040000000000000036e+00 2.783279420127389089e-03
6.129999999999999893e+00 2.804616642479809598e-03
6.219999999999999751e+00 2.854614486238976710e-03
6.309999999999999609e+00 2.917616334865030282e-03
6.399999999999999467e+00 2.969954178120838735e-03
6.490000000000000213e+00 2.998041636786654123e-03
6.580000000000000071e+00 3.078983491723507378e-03
6.669999999999999929e+00 3.184190609197555619e-03
6.759999999999999787e+00 3.410348829130180857e-03
6.849999999999999645e+00 3.383818766200983978e-03
6.939999999999999503e+00 3.521160535188116655e-03
7.029999999999999361e+00 3.528700508494132283e-03
7.120000000000000107e+00 3.561627078707283248e-03
7.209999999999999964e+00 3.563737819685757618e-03
7.299999999999999822e+00 3.556441561305855991e-03
7.389999999999999680e+00 3.721052035342801035e-03
7.479999999999999538e+00 3.737145582101176599e-03
7.569999999999999396e+00 3.792700484229650712e-03
7.660000000000000142e+00 3.924958752492937845e-03
7.750000000000000000e+00 3.974839350337140351e-03
7.839999999999999858e+00 4.010508819288231309e-03
7.929999999999999716e+00 4.071921530555910884e-03
8.019999999999999574e+00 4.063835041879902341e-03
8.109999999999999432e+00 4.085400172778710925e-03
8.199999999999999289e+00 4.036396319544553399e-03
8.289999999999999147e+00 4.208130505552390779e-03
8.379999999999999005e+00 4.303511269032785948e-03
8.469999999999998863e+00 4.202016202016084674e-03
8.559999999999998721e+00 4.216341014638210968e-03
8.649999999999998579e+00 4.420504018063839066e-03
8.739999999999998437e+00 4.508466869495825202e-03
8.830000000000000071e+00 4.418688243307000024e-03
8.919999999999999929e+00 4.397710942195352975e-03
9.009999999999999787e+00 4.514846703175148628e-03
9.099999999999999645e+00 4.548991867689927346e-03
9.189999999999999503e+00 4.568225440982613683e-03
9.279999999999999361e+00 4.618361535293880049e-03
9.369999999999999218e+00 4.733736358596166323e-03
9.459999999999999076e+00 4.641777709031281313e-03
9.549999999999998934e+00 4.834609047289790268e-03
9.640000000000000568e+00 4.784749892149901297e-03
9.730000000000000426e+00 4.694286277240823820e-03
9.820000000000000284e+00 4.908572145553374844e-03
9.910000000000000142e+00 4.909360439163065054e-03
