-9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01 -9.799999999999999822e-01
-9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01 -9.399999999999999467e-01
-9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01 -9.000000000000000222e-01
-8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01 -8.599999999999999867e-01
-8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01 -8.199999999999999512e-01
-7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01 -7.800000000000000266e-01
-7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01 -7.399999999999999911e-01
-6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01 -6.999999999999999556e-01
-6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01 -6.599999999999999201e-01
-6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01 -6.199999999999999956e-01
